Date,Time,Flux,Error
19/11/22,10:40:30,1306.122449,40.816327
19/11/22,10:50:30,1306.122449,40.816327
19/11/22,11:00:30,1501.27551,43.759482
19/11/22,11:10:30,1303.571429,40.776447
19/11/22,11:20:30,1340.561224,41.350931
19/11/22,11:30:30,1364.795918,41.723029
19/11/22,11:40:30,1405.612245,42.342328
19/11/22,11:50:30,1339.285714,41.331254
19/11/22,12:00:30,1316.326531,40.975455
19/11/22,12:10:30,1373.72449,41.859283
19/11/22,12:20:30,1406.887755,42.361535
19/11/22,12:30:30,1330.357143,41.193253
19/11/22,12:40:30,1339.285714,41.331254
19/11/22,12:50:30,1339.285714,41.331254
19/11/22,13:00:30,1344.387755,41.409906
19/11/22,13:10:30,1338.010204,41.311568
19/11/22,13:20:30,1349.489796,41.488408
19/11/22,13:30:30,1367.346939,41.762004
19/11/22,13:40:30,1375,41.878712
19/11/22,13:50:30,1442.602041,42.895846
19/11/22,14:00:30,1406.887755,42.361535
19/11/22,14:10:30,1392.857143,42.149775
19/11/22,14:20:30,1363.520408,41.703527
19/11/22,14:40:30,1368.622449,41.781478
19/11/22,14:50:30,1403.061224,42.303888
19/11/22,15:00:30,1294.642857,40.636562
19/11/22,15:10:30,1387.755102,42.072506
19/11/22,15:20:30,1397.959184,42.226901
19/11/22,15:30:30,1369.897959,41.800943
19/11/22,15:40:30,1415.816327,42.495743
19/11/22,15:50:30,1352.040816,41.527604
19/11/22,16:00:30,1417.091837,42.514881
19/11/22,16:10:30,1360.969388,41.664497
19/11/22,16:20:30,1399.234694,42.246161
19/11/22,16:30:30,1386.479592,42.053167
19/11/22,16:40:30,1323.979592,41.094397
19/11/22,16:50:30,1315.05102,40.955598
19/11/22,17:00:30,1269.132653,40.23421
19/11/22,17:10:30,1352.040816,41.527604
19/11/22,17:20:30,1355.867347,41.586328
19/11/22,17:30:30,1386.479592,42.053167
19/11/22,17:40:30,1433.673469,42.762894
19/11/22,17:50:30,1346.938776,41.449176
19/11/22,18:00:30,1297.193878,40.676578
19/11/22,18:10:30,1437.5,42.819924
19/11/22,18:20:30,1415.816327,42.495743
19/11/22,18:30:30,1469.387755,43.292252
19/11/22,18:40:30,1391.581633,42.130471
19/11/22,18:50:30,1433.673469,42.762894
19/11/22,19:00:30,1375,41.878712
19/11/22,19:10:30,1317.602041,40.995303
19/11/22,19:20:30,1332.908163,41.232729
19/11/22,19:30:30,1392.857143,42.149775
19/11/22,19:40:30,1396.683673,42.207633
19/11/22,19:50:30,1360.969388,41.664497
19/11/22,20:00:30,1441.326531,42.876878
19/11/22,20:10:30,1321.428571,41.054788
19/11/22,20:20:30,1348.214286,41.468796
19/11/22,20:30:30,1415.816327,42.495743
19/11/22,20:40:30,1447.704082,42.971634
19/11/22,20:50:30,1423.469388,42.610442
19/11/22,21:00:30,1352.040816,41.527604
19/11/22,21:10:30,1383.928571,42.014462
