Date,Time,Flux,Error
19/12/03,11:04:28,1128.826531,37.945089
19/12/03,11:14:28,1123.72449,37.85924
19/12/03,11:24:28,1108.418367,37.600518
19/12/03,11:34:28,1205.357143,39.210271
19/12/03,11:44:28,1132.653061,38.009348
19/12/03,11:54:28,1141.581633,38.158866
19/12/03,12:04:28,1130.102041,37.966521
19/12/03,12:14:28,1139.030612,38.116206
19/12/03,12:24:28,1186.22449,38.897833
19/12/03,12:34:28,1139.030612,38.116206
19/12/03,12:44:28,1137.755102,38.094858
19/12/03,12:54:28,1116.071429,37.730101
19/12/03,13:04:28,1183.673469,38.855985
19/12/03,13:14:28,1132.653061,38.009348
19/12/03,13:24:28,1109.693878,37.622146
19/12/03,13:34:28,1165.816327,38.561777
19/12/03,13:44:28,1193.877551,39.023109
19/12/03,13:54:28,1211.734694,39.313865
19/12/03,14:04:28,1187.5,38.918741
19/12/03,14:14:28,1223.214286,39.499649
19/12/03,14:24:28,1186.22449,38.897833
19/12/03,14:34:28,969.387755,35.16339
19/12/03,14:44:28,1163.265306,38.519563
19/12/03,15:04:28,1183.673469,38.855985
19/12/03,15:14:28,1299.744898,40.716555
19/12/03,15:24:28,1164.540816,38.540676
19/12/03,15:34:28,1205.357143,39.210271
19/12/03,15:44:28,1257.653061,40.051833
19/12/03,15:54:28,1216.836735,39.396544
19/12/03,16:04:28,1238.520408,39.746011
19/12/03,16:14:28,1214.285714,39.355226
19/12/03,16:24:28,1264.030612,40.153256
19/12/03,16:34:28,1159.438776,38.456157
19/12/03,16:44:28,1252.55102,39.970509
19/12/03,16:54:28,1206.632653,39.231011
19/12/03,17:04:28,1091.836735,37.318211
19/12/03,17:14:28,1234.693878,39.684564
19/12/03,17:24:28,1213.010204,39.334551
19/12/03,17:34:28,1266.581633,40.193753
19/12/03,17:44:28,1230.867347,39.623022
19/12/03,17:54:28,1165.816327,38.561777
19/12/03,18:04:28,1204.081633,39.189519
19/12/03,18:14:28,1144.132653,38.201477
19/12/03,18:24:28,1271.683673,40.274626
19/12/03,18:34:28,1229.591837,39.602486
19/12/03,18:44:28,1170.918367,38.646065
19/12/03,18:54:28,1193.877551,39.023109
19/12/03,19:04:28,1205.357143,39.210271
19/12/03,19:14:28,1165.816327,38.561777
19/12/03,19:24:28,1230.867347,39.623022
19/12/03,19:34:28,1167.091837,38.582866
19/12/03,19:44:28,1163.265306,38.519563
19/12/03,19:54:28,1260.204082,40.092433
19/12/03,20:04:28,1221.938776,39.47905
19/12/03,20:14:28,1209.183673,39.27246
19/12/03,20:24:28,1156.887755,38.413827
19/12/03,20:34:28,1173.469388,38.68814
19/12/03,20:44:28,1170.918367,38.646065
19/12/03,20:54:28,1126.27551,37.902189
19/12/03,21:04:28,1187.5,38.918741
19/12/03,21:14:28,1168.367347,38.603944
19/12/03,21:24:28,1251.27551,39.950152
19/12/03,21:34:28,1198.979592,39.106402
19/12/03,21:44:28,1150.510204,38.3078
19/12/03,21:54:28,1215.561224,39.37589
19/12/03,22:04:28,1155.612245,38.392645
19/12/03,22:14:28,1233.418367,39.664061
19/12/03,22:24:28,1238.520408,39.746011
19/12/03,22:34:28,1136.479592,38.073499
19/12/03,22:44:28,1169.642857,38.62501
19/12/03,22:54:28,1201.530612,39.147983
19/12/03,23:04:28,1139.030612,38.116206
19/12/03,23:14:28,1177.295918,38.751167
19/12/03,23:24:28,1207.908163,39.251741
19/12/03,23:34:28,1141.581633,38.158866
19/12/03,23:44:28,1228.316327,39.58194
19/12/03,23:54:28,1191.326531,38.981395
