Date,Time,Flux,Error
19/11/11,21:29:43,3170.918367,63.596688
19/11/11,21:39:43,3076.530612,62.643006
19/11/11,21:49:43,3253.826531,64.422736
19/11/11,21:59:43,3031.887755,62.186846
19/11/11,22:09:43,2993.622449,61.793171
19/11/11,22:19:43,3133.928571,63.224662
19/11/11,22:29:43,3051.020408,62.382751
19/11/11,22:39:43,3020.408163,62.069005
19/11/11,22:49:43,3063.77551,62.513014
19/11/11,22:59:43,2983.418367,61.687767
19/11/11,23:09:43,2977.040816,61.621798
19/11/11,23:19:43,3149.234694,63.378869
19/11/11,23:29:43,3047.193878,62.343619
19/11/11,23:39:43,3043.367347,62.304463
19/11/11,23:49:43,3163.265306,63.519896
19/11/11,23:59:43,3029.336735,62.160678
19/11/12,0:09:43,2947.704082,61.317425
19/11/12,0:19:43,3201.530612,63.902934
19/11/12,0:29:43,3040.816327,62.278345
19/11/12,0:39:43,2952.806122,61.370468
19/11/12,0:49:43,3028.061224,62.14759
19/11/12,0:59:43,2975.765306,61.608595
19/11/12,1:09:43,3068.877551,62.565043
19/11/12,1:19:43,2881.377551,60.623646
19/11/12,1:29:43,2937.5,61.211202
19/11/12,1:39:43,2974.489796,61.59539
19/11/12,1:49:43,3142.857143,63.314661
19/11/12,1:59:43,2956.632653,61.41022
19/11/12,2:09:43,3080.357143,62.681951
19/11/12,2:19:43,2997.44898,61.832651
19/11/12,2:29:43,3063.77551,62.513014
19/11/12,2:39:43,2978.316327,61.634997
19/11/12,2:49:43,2978.316327,61.634997
19/11/12,2:59:43,3176.020408,63.647831
19/11/12,3:09:43,3079.081633,62.668972
19/11/12,3:19:43,3000,61.858957
19/11/12,3:29:43,3165.816327,63.545504
19/11/12,3:39:43,3154.336735,63.430188
19/11/12,3:49:43,2954.081633,61.383722
19/11/12,3:59:43,3033.163265,62.199925
19/11/12,4:09:43,2961.734694,61.463183
19/11/12,4:19:43,2988.520408,61.740491
19/11/12,4:29:43,2985.969388,61.714135
19/11/12,4:39:43,2942.602041,61.264337
19/11/12,4:49:43,3079.081633,62.668972
19/11/12,4:59:43,2996.173469,61.819494
19/11/12,5:09:43,3066.326531,62.539034
19/11/12,5:19:43,3038.265306,62.252216
19/11/12,5:29:43,3061.22449,62.486983
19/11/12,5:39:43,3045.918367,62.33057
19/11/12,5:49:43,2899.234694,60.811211
19/11/12,5:59:43,3056.122449,62.434889
19/11/12,6:09:43,2988.520408,61.740491
19/11/12,6:19:43,2947.704082,61.317425
19/11/12,6:29:43,3010.204082,61.96407
19/11/12,6:39:43,3033.163265,62.199925
19/11/12,6:49:43,3077.806122,62.65599
19/11/12,6:59:43,3108.418367,62.966811
19/11/12,7:09:43,2906.887755,60.89142
19/11/12,7:19:43,3126.27551,63.147417
19/11/12,7:29:43,3079.081633,62.668972
19/11/12,7:39:43,2993.622449,61.793171
19/11/12,7:49:43,3047.193878,62.343619
19/11/12,7:59:43,2974.489796,61.59539
19/11/12,8:09:43,2904.336735,60.864695
19/11/12,8:19:43,2984.693878,61.700952
19/11/12,8:29:43,2955.357143,61.396972
19/11/12,8:39:43,3048.469388,62.356666
19/11/12,8:49:43,2983.418367,61.687767
19/11/12,8:59:43,3039.540816,62.265282
19/11/12,9:09:43,2985.969388,61.714135
19/11/12,9:19:43,2940.05102,61.237775
19/11/12,9:29:43,2948.979592,61.33069
19/11/12,9:39:43,3113.520408,63.018466
19/11/12,9:49:43,3003.826531,61.898396
19/11/12,9:59:43,3086.734694,62.746805
19/11/12,10:09:43,3021.683673,62.08211
19/11/12,10:19:43,3098.214286,62.863375
19/11/12,10:29:43,3116.071429,63.044277
19/11/12,10:39:43,2987.244898,61.727314
19/11/12,10:49:43,2964.285714,61.489647
19/11/12,10:59:43,3030.612245,62.173763
19/11/12,11:09:43,2974.489796,61.59539
19/11/12,11:19:43,3158.163265,63.46865
19/11/12,11:29:43,2945.153061,61.290887
19/11/12,11:39:43,3019.132653,62.055898
19/11/12,11:49:43,3017.857143,62.042788
19/11/12,11:59:43,3154.336735,63.430188
19/11/12,12:09:43,2989.795918,61.753665
19/11/12,12:19:43,3024.234694,62.10831
19/11/12,12:29:43,3128.826531,63.173176
19/11/12,12:39:43,3234.693878,64.233053
19/11/12,12:49:43,3028.061224,62.14759
19/11/12,12:59:43,3021.683673,62.08211
19/11/12,13:09:43,3076.530612,62.643006
19/11/12,13:19:43,3021.683673,62.08211
19/11/12,13:29:43,3070.153061,62.578044
19/11/12,13:39:43,3151.785714,63.404533
19/11/12,13:49:43,2968.112245,61.529322
19/11/12,13:59:43,3073.979592,62.617029
19/11/12,14:09:43,3170.918367,63.596688
19/11/12,14:19:43,3130.102041,63.186051
19/11/12,14:29:43,3186.22449,63.749995
19/11/12,14:39:43,3063.77551,62.513014
19/11/12,14:49:43,3104.591837,62.928043
19/11/12,14:59:43,3122.44898,63.10876
19/11/12,15:09:43,3196.428571,63.851995
19/11/12,15:19:43,3128.826531,63.173176
19/11/12,15:29:43,3130.102041,63.186051
19/11/12,15:39:43,3105.867347,62.940968
19/11/12,15:49:43,3164.540816,63.532701
19/11/12,15:59:43,3146.683673,63.353194
19/11/12,16:09:43,3225.765306,64.144342
19/11/12,16:19:43,3080.357143,62.681951
19/11/12,16:29:43,3130.102041,63.186051
19/11/12,16:39:43,3207.908163,63.966551
19/11/12,16:49:43,3158.163265,63.46865
19/11/12,16:59:43,3021.683673,62.08211
