Date,Time,Flux,Error
19/11/19,10:59:57,1121.173469,37.816243
19/11/19,11:09:57,1170.918367,38.646065
19/11/19,11:19:57,1121.173469,37.816243
19/11/19,11:29:57,1181.122449,38.814092
19/11/19,11:39:57,1116.071429,37.730101
19/11/19,11:49:57,1141.581633,38.158866
19/11/19,11:59:57,1118.622449,37.773196
19/11/19,12:09:57,1127.55102,37.923645
19/11/19,12:19:57,1095.663265,37.383548
19/11/19,12:29:57,1176.020408,38.73017
19/11/19,12:39:57,1089.285714,37.27459
19/11/19,12:49:57,1133.928571,38.030744
19/11/19,12:59:57,1174.744898,38.70916
19/11/19,13:09:57,1164.540816,38.540676
19/11/19,13:19:57,1195.153061,39.043949
19/11/19,13:29:57,1156.887755,38.413827
19/11/19,13:39:57,1108.418367,37.600518
19/11/19,13:49:57,1201.530612,39.147983
19/11/19,13:59:57,1172.193878,38.667108
19/11/19,14:09:57,1204.081633,39.189519
19/11/21,14:39:57,1408.163265,42.380734
19/11/21,14:49:57,1377.55102,41.917543
19/11/21,14:59:57,1375,41.878712
19/11/21,15:09:57,1387.755102,42.072506
19/11/21,15:19:57,1392.857143,42.149775
19/11/21,15:29:57,1395.408163,42.188356
19/11/21,15:39:57,1468.112245,43.273458
19/11/21,15:49:57,1401.785714,42.284654
19/11/21,15:59:57,1448.979592,42.99056
19/11/21,16:09:57,1483.418367,43.498451
19/11/21,16:19:57,1448.979592,42.99056
19/11/21,16:29:57,1478.316327,43.423583
19/11/21,16:39:57,1424.744898,42.629528
19/11/21,16:49:57,1440.05102,42.857902
19/11/21,16:59:57,1385.204082,42.033819
19/11/21,17:09:57,1383.928571,42.014462
19/11/21,17:19:57,1358.418367,41.625431
19/11/21,17:29:57,1360.969388,41.664497
19/11/21,17:39:57,1431.122449,42.724832
19/11/21,17:49:57,1408.163265,42.380734
19/11/21,17:59:57,1448.979592,42.99056
19/11/21,18:09:57,1386.479592,42.053167
19/11/21,18:19:57,1448.979592,42.99056
19/11/21,18:29:57,1376.27551,41.898132
19/11/21,18:39:57,1436.22449,42.800923
19/11/21,18:49:57,1394.132653,42.16907
19/11/21,18:59:57,1431.122449,42.724832
19/11/21,19:09:57,1343.112245,41.390257
19/11/21,19:19:57,1427.295918,42.667675
19/11/21,19:29:57,1450.255102,43.009478
19/11/21,19:39:57,1415.816327,42.495743
19/11/21,19:49:57,1437.5,42.819924
19/11/21,19:59:57,1348.214286,41.468796
19/11/21,20:09:57,1437.5,42.819924
19/11/21,20:19:57,1423.469388,42.610442
19/11/21,20:29:57,1354.591837,41.566762
19/11/21,20:39:57,1434.94898,42.781913
19/11/21,20:49:57,1382.653061,41.995096
19/11/21,20:59:57,1403.061224,42.303888
19/11/21,21:09:57,1450.255102,43.009478
19/11/21,21:19:57,1382.653061,41.995096
19/11/21,21:29:57,1427.295918,42.667675
19/11/21,21:39:57,1355.867347,41.586328
19/11/21,21:49:57,1396.683673,42.207633
19/11/21,21:59:57,1344.387755,41.409906
19/11/21,22:09:57,1371.173469,41.820399
19/11/21,22:19:57,1420.918367,42.572243
19/11/21,22:29:57,1409.438776,42.399924
19/11/21,22:39:57,1413.265306,42.457441
19/11/21,22:49:57,1477.040816,43.404846
19/11/21,22:59:57,1394.132653,42.16907
19/11/21,23:09:57,1396.683673,42.207633
19/11/21,23:19:57,1415.816327,42.495743
19/11/21,23:29:57,1354.591837,41.566762
19/11/21,23:39:57,1350.765306,41.50801
19/11/21,23:49:57,1353.316327,41.547187
19/11/21,23:59:57,1376.27551,41.898132
19/11/22,0:09:57,1362.244898,41.684017
19/11/22,0:19:57,1408.163265,42.380734
19/11/22,0:29:57,1362.244898,41.684017
19/11/22,0:39:57,1423.469388,42.610442
19/11/22,0:49:57,1363.520408,41.703527
19/11/22,0:59:57,1383.928571,42.014462
19/11/22,1:09:57,1408.163265,42.380734
19/11/22,1:19:57,1344.387755,41.409906
19/11/22,1:29:57,1362.244898,41.684017
19/11/22,1:39:57,1414.540816,42.476596
19/11/22,1:49:57,1411.989796,42.438277
19/11/22,1:59:57,1318.877551,41.015141
19/11/22,2:09:57,1341.836735,41.370599
