Date,Time,Flux,Error
19/11/07,14:29:29,4202.806122,73.216952
19/11/07,14:39:29,4206.632653,73.250276
19/11/07,14:49:29,4204.081633,73.228062
19/11/07,14:59:29,4228.316327,73.438822
19/11/07,15:09:29,4172.193878,72.949817
19/11/07,15:19:29,4191.326531,73.116891
19/11/07,15:29:29,4372.44898,74.680006
19/11/07,15:39:29,4197.704082,73.172497
19/11/07,15:49:29,4248.72449,73.615837
19/11/07,15:59:29,4315.05102,74.188217
19/11/07,16:09:29,4279.336735,73.880564
19/11/07,16:19:29,4150.510204,72.760004
19/11/07,16:29:29,4244.897959,73.582679
19/11/07,16:39:29,4250,73.626886
19/11/07,16:49:29,4170.918367,72.938666
19/11/07,16:59:29,4325.255102,74.275884
19/11/07,17:09:29,4182.397959,73.038971
19/11/07,17:19:29,4297.193878,74.03455
19/11/07,17:29:29,4168.367347,72.916357
19/11/07,17:39:29,4312.5,74.166284
19/11/07,17:49:29,4307.397959,74.122399
19/11/07,17:59:29,4247.44898,73.604786
19/11/07,18:09:29,4192.602041,73.128016
19/11/07,18:19:29,4323.979592,74.264932
19/11/07,18:29:29,4178.571429,73.005551
19/11/07,18:39:29,4125,72.536057
19/11/07,18:49:29,4373.72449,74.690898
19/11/07,18:59:29,4234.693878,73.494185
19/11/07,19:09:29,4088.010204,72.210101
19/11/07,19:19:29,4260.204082,73.715221
19/11/07,19:29:29,4196.428571,73.16138
19/11/07,19:39:29,4367.346939,74.636423
19/11/07,19:49:29,4383.928571,74.777976
19/11/07,19:59:29,4251.27551,73.637934
19/11/07,20:09:29,4251.27551,73.637934
19/11/07,20:19:29,4266.581633,73.770376
19/11/07,20:29:29,4182.397959,73.038971
19/11/07,20:39:29,4177.295918,72.994408
19/11/07,20:49:29,4210.459184,73.283584
19/11/07,20:59:29,4210.459184,73.283584
19/11/07,21:09:29,4191.326531,73.116891
19/11/07,21:19:29,3617.346939,67.926158
19/11/07,21:29:29,3672.193878,68.439176
19/11/07,21:39:29,3525.510204,67.058364
19/11/07,21:49:29,3603.316327,67.794297
19/11/07,21:59:29,3604.591837,67.806295
19/11/07,22:09:29,3548.469388,67.276362
19/11/07,22:19:29,3646.683673,68.201043
19/11/07,22:29:29,3645.408163,68.189114
19/11/07,22:39:29,3700.255102,68.700168
19/11/07,22:49:29,3765.306122,69.301417
19/11/07,22:59:29,3681.122449,68.522327
19/11/07,23:09:29,3674.744898,68.462943
19/11/07,23:19:29,3631.377551,68.057763
19/11/07,23:29:29,3720.663265,68.88936
19/11/07,23:39:29,3667.091837,68.391615
19/11/07,23:49:29,3460.459184,66.43682
19/11/07,23:59:29,3644.132653,68.177184
19/11/08,0:09:29,3568.877551,67.469547
19/11/08,0:19:29,3835.459184,69.94403
19/11/08,0:29:29,3585.459184,67.626103
19/11/08,0:39:29,3635.204082,68.093611
19/11/08,0:49:29,3641.581633,68.153316
19/11/08,0:59:29,3747.44898,69.136889
19/11/08,1:09:29,3644.132653,68.177184
19/11/08,1:19:29,3548.469388,67.276362
19/11/08,1:29:29,3551.020408,67.300541
19/11/08,1:39:29,3609.693878,67.854266
19/11/08,1:49:29,3711.734694,68.806653
19/11/08,1:59:29,3616.071429,67.914181
19/11/08,2:09:29,3604.591837,67.806295
19/11/08,2:19:29,3690.05102,68.605377
19/11/08,2:29:29,3473.214286,66.559149
19/11/08,2:39:29,3755.102041,69.207449
19/11/08,2:49:29,3719.387755,68.877551
19/11/08,2:59:29,3881.377551,70.361472
19/11/08,3:09:29,3616.071429,67.914181
19/11/08,3:19:29,3704.081633,68.735682
19/11/08,3:29:29,3661.989796,68.344022
19/11/08,3:39:29,3721.938776,68.901168
19/11/08,3:49:29,3778.061224,69.418698
19/11/08,3:59:29,3658.163265,68.308305
19/11/08,4:09:29,3753.826531,69.195694
19/11/08,4:19:29,3767.857143,69.324889
19/11/08,4:29:29,3530.612245,67.10687
19/11/08,4:39:29,3678.571429,68.49858
19/11/08,4:49:29,3710.459184,68.794829
19/11/08,4:59:29,3577.806122,67.553891
19/11/08,5:09:29,3672.193878,68.439176
19/11/08,5:19:29,3741.071429,69.078034
19/11/08,5:29:29,3623.72449,67.98601
19/11/08,5:39:29,3650.510204,68.236816
19/11/08,5:49:29,3676.020408,68.474824
19/11/08,5:59:29,3622.44898,67.974044
19/11/08,6:09:29,3750,69.160417
19/11/08,6:19:29,3755.102041,69.207449
19/11/08,6:29:29,3609.693878,67.854266
19/11/08,6:39:29,3517.857143,66.985541
19/11/08,6:49:29,3723.214286,68.912973
19/11/08,6:59:29,3697.704082,68.676483
19/11/08,7:09:29,3641.581633,68.153316
19/11/08,7:19:29,3650.510204,68.236816
19/11/08,7:29:29,3654.336735,68.27257
19/11/08,7:39:29,3641.581633,68.153316
19/11/08,7:49:29,3612.244898,67.878238
19/11/08,7:59:29,3653.061224,68.260654
19/11/08,8:09:29,3756.377551,69.219202
19/11/08,8:19:29,3612.244898,67.878238
19/11/08,8:29:29,3651.785714,68.248736
19/11/08,8:39:29,3715.561224,68.842111
19/11/08,8:49:29,3627.55102,68.021896
19/11/08,8:59:29,3649.234694,68.224893
19/11/08,9:09:29,3732.142857,68.995553
19/11/08,9:19:29,3737.244898,69.042697
19/11/08,9:29:29,3642.857143,68.165251
19/11/08,9:39:29,3751.27551,69.172178
19/11/08,9:49:29,3565.05102,67.433367
19/11/08,9:59:29,3681.122449,68.522327
19/11/08,10:09:29,3707.908163,68.771176
19/11/08,10:19:29,3762.755102,69.277937
19/11/08,10:29:29,3747.44898,69.136889
19/11/08,10:39:29,3734.693878,69.019129
19/11/08,10:49:29,3734.693878,69.019129
19/11/08,10:59:29,3655.612245,68.284484
19/11/08,11:09:29,3723.214286,68.912973
19/11/08,11:19:29,3658.163265,68.308305
19/11/08,11:29:29,3658.163265,68.308305
19/11/08,11:39:29,3697.704082,68.676483
19/11/08,11:49:29,3604.591837,67.806295
19/11/08,11:59:29,3695.153061,68.652789
19/11/08,12:09:29,3737.244898,69.042697
19/11/08,12:19:29,3706.632653,68.759347
19/11/08,12:29:29,3732.142857,68.995553
19/11/08,12:39:29,3605.867347,67.818291
19/11/08,12:49:29,3658.163265,68.308305
19/11/08,12:59:29,3743.622449,69.101582
19/11/08,13:09:29,3747.44898,69.136889
19/11/08,13:19:29,3807.397959,69.687696
19/11/08,13:29:29,3701.530612,68.712008
19/11/08,13:39:29,3776.785714,69.406979
19/11/08,13:49:29,3711.734694,68.806653
19/11/08,13:59:29,3674.744898,68.462943
19/11/08,14:09:29,3812.5,69.734372
19/11/08,14:19:29,3786.989796,69.500677
19/11/08,14:39:29,3659.438776,68.320213
19/11/08,14:49:29,2642.857143,58.060238
19/11/08,14:59:29,4122.44898,72.513625
19/11/08,15:09:29,4220.663265,73.372332
19/11/08,15:19:29,4286.989796,73.946597
19/11/08,15:29:29,4253.826531,73.660024
19/11/08,15:39:29,4034.438776,71.735401
19/11/08,15:49:29,4239.795918,73.538445
19/11/08,15:59:29,4024.234694,71.644626
19/11/08,16:09:29,4179.846939,73.016693
19/11/08,16:19:29,4107.142857,72.378882
19/11/08,16:29:29,4085.459184,72.187567
19/11/08,16:39:29,4218.112245,73.350155
19/11/08,16:49:29,4160.714286,72.849389
19/11/08,16:59:29,4220.663265,73.372332
19/11/08,17:09:29,4283.163265,73.913588
19/11/08,17:19:29,4221.938776,73.383418
19/11/08,17:29:29,4167.091837,72.9052
19/11/08,17:39:29,4126.27551,72.547271
19/11/08,17:49:29,4156.887755,72.815883
19/11/08,17:59:29,4258.928571,73.704185
19/11/08,18:09:29,4104.591837,72.356401
19/11/08,18:19:29,4234.693878,73.494185
19/11/08,18:29:29,4323.979592,74.264932
19/11/08,18:39:29,4204.081633,73.228062
19/11/08,18:49:29,4121.173469,72.502406
19/11/08,18:59:29,4192.602041,73.128016
19/11/08,19:09:29,4299.744898,74.056522
19/11/08,19:19:29,3951.530612,70.99449
19/11/08,19:29:29,4237.244898,73.516319
19/11/08,19:39:29,4255.102041,73.671067
19/11/08,19:49:29,4295.918367,74.023562
19/11/08,19:59:29,4151.785714,72.771183
19/11/08,20:09:29,4113.520408,72.435055
19/11/08,20:19:29,4304.846939,74.100447
19/11/08,20:29:29,4088.010204,72.210101
19/11/08,20:39:29,4095.663265,72.277661
19/11/08,20:49:29,4131.377551,72.592109
19/11/08,20:59:29,4112.244898,72.423824
19/11/08,21:09:29,4135.204082,72.625719
19/11/08,21:19:29,4218.112245,73.350155
19/11/08,21:29:29,4093.112245,72.255148
19/11/08,21:39:29,4137.755102,72.648117
19/11/08,21:49:29,4147.959184,72.73764
19/11/08,21:59:29,4107.142857,72.378882
19/11/08,22:09:29,4099.489796,72.311417
19/11/08,22:19:29,4063.77551,71.995744
19/11/08,22:29:29,4247.44898,73.604786
19/11/08,22:39:29,4192.602041,73.128016
19/11/08,22:49:29,4169.642857,72.927512
19/11/08,22:59:29,4184.94898,73.061242
19/11/08,23:09:29,4168.367347,72.916357
19/11/08,23:19:29,4096.938776,72.288915
19/11/08,23:29:29,4151.785714,72.771183
19/11/08,23:39:29,4255.102041,73.671067
19/11/08,23:49:29,4164.540816,72.882881
19/11/08,23:59:29,4223.214286,73.394502
19/11/09,0:09:29,4190.05102,73.105765
19/11/09,0:19:29,4204.081633,73.228062
19/11/09,0:29:29,4017.857143,71.587833
19/11/09,0:39:29,4186.22449,73.072375
19/11/09,0:49:29,4102.040816,72.333913
19/11/09,0:59:29,4020.408163,71.610555
19/11/09,1:09:29,4128.826531,72.569693
19/11/09,1:19:29,4205.357143,73.239169
19/11/09,1:29:29,4086.734694,72.198835
19/11/09,1:39:29,4066.326531,72.018338
19/11/09,1:49:29,4014.030612,71.553735
19/11/09,1:59:29,4233.418367,73.483116
19/11/09,2:09:29,4201.530612,73.205841
19/11/09,2:19:29,4235.969388,73.505253
19/11/09,2:29:29,4070.153061,72.052216
19/11/09,2:39:29,4122.44898,72.513625
19/11/09,2:49:29,4007.653061,71.49687
19/11/09,2:59:29,4082.908163,72.165026
19/11/09,3:09:29,4252.55102,73.64898
19/11/09,3:19:29,4144.132653,72.704082
19/11/09,3:29:29,4105.867347,72.367643
19/11/09,3:39:29,4228.316327,73.438822
19/11/09,3:49:29,4223.214286,73.394502
19/11/09,3:59:29,3969.387755,71.154723
19/11/09,4:09:29,4177.295918,72.994408
19/11/09,4:19:29,4210.459184,73.283584
19/11/09,4:29:29,3956.632653,71.040308
19/11/09,4:39:29,4072.704082,72.074792
19/11/09,4:49:29,4206.632653,73.250276
19/11/09,4:59:29,4019.132653,71.599195
19/11/09,5:09:29,4090.561224,72.232628
19/11/09,5:19:29,4052.295918,71.893983
19/11/09,5:29:29,4118.622449,72.479962
19/11/09,5:39:29,4123.72449,72.524842
19/11/09,5:49:29,4251.27551,73.637934
19/11/09,5:59:29,4190.05102,73.105765
19/11/09,6:09:29,4235.969388,73.505253
19/11/09,6:19:29,4187.5,73.083507
19/11/09,6:29:29,4155.612245,72.80471
19/11/09,6:39:29,4133.928571,72.614517
19/11/09,6:49:29,4186.22449,73.072375
19/11/09,6:59:29,4100.765306,72.322666
19/11/09,7:09:29,4269.132653,73.792427
19/11/09,7:19:29,4135.204082,72.625719
19/11/09,7:29:29,4186.22449,73.072375
19/11/09,7:39:29,4086.734694,72.198835
19/11/09,7:49:29,4174.744898,72.972116
19/11/09,7:59:29,4306.122449,74.111424
19/11/09,8:09:29,4073.979592,72.086077
19/11/09,8:19:29,3982.142857,71.268954
19/11/09,8:29:29,4193.877551,73.139139
19/11/09,8:39:29,4178.571429,73.005551
19/11/09,8:49:29,4126.27551,72.547271
19/11/09,8:59:29,4168.367347,72.916357
19/11/09,9:09:29,4169.642857,72.927512
19/11/09,9:19:29,4270.408163,73.80345
19/11/09,9:29:29,4219.387755,73.361244
19/11/09,9:39:29,4146.683673,72.726456
19/11/09,9:49:29,4241.071429,73.549506
19/11/09,9:59:29,4209.183673,73.272483
19/11/09,10:09:29,4326.530612,74.286836
19/11/09,10:19:29,4126.27551,72.547271
19/11/09,10:29:29,4256.377551,73.682108
19/11/09,10:39:29,4107.142857,72.378882
19/11/09,10:49:29,4267.857143,73.781402
19/11/09,10:59:29,4223.214286,73.394502
19/11/09,11:09:29,4109.693878,72.401357
19/11/09,11:19:29,4109.693878,72.401357
19/11/09,11:29:29,4147.959184,72.73764
19/11/09,11:39:29,4332.908163,74.341567
19/11/09,11:49:29,4113.520408,72.435055
19/11/09,11:59:29,4127.55102,72.558483
19/11/09,12:09:29,4125,72.536057
19/11/09,12:19:29,4215.561224,73.327971
19/11/09,12:29:29,4151.785714,72.771183
19/11/09,12:39:29,4167.091837,72.9052
19/11/09,12:49:29,4128.826531,72.569693
19/11/09,12:59:29,4331.632653,74.330624
19/11/09,13:09:29,4233.418367,73.483116
19/11/09,13:19:29,4289.540816,73.968595
19/11/09,13:29:29,4089.285714,72.221366
19/11/09,13:39:29,4202.806122,73.216952
19/11/09,13:49:29,4308.673469,74.133373
19/11/09,13:59:29,4202.806122,73.216952
19/11/09,14:09:29,4264.030612,73.748319
19/11/09,14:19:29,4214.285714,73.316877
19/11/09,14:29:29,4247.44898,73.604786
19/11/09,14:39:29,4366.071429,74.625523
19/11/09,14:49:29,4276.785714,73.858539
19/11/09,14:59:29,4202.806122,73.216952
19/11/09,15:09:29,4299.744898,74.056522
19/11/09,15:19:29,4401.785714,74.930118
19/11/09,15:29:29,4285.714286,73.935596
19/11/09,15:39:29,4352.040816,74.50552
19/11/09,15:49:29,4210.459184,73.283584
19/11/09,15:59:29,4266.581633,73.770376
19/11/09,16:09:29,4279.336735,73.880564
19/11/09,16:19:29,4196.428571,73.16138
19/11/09,16:29:29,4218.112245,73.350155
19/11/09,16:39:29,4104.591837,72.356401
19/11/09,16:49:29,4315.05102,74.188217
19/11/09,16:59:29,4279.336735,73.880564
19/11/09,17:09:29,4380.102041,74.745333
19/11/09,17:19:29,4377.55102,74.723564
19/11/09,17:29:29,4237.244898,73.516319
19/11/09,17:39:29,4250,73.626886
19/11/09,17:49:29,4202.806122,73.216952
19/11/09,17:59:29,4223.214286,73.394502
19/11/09,18:09:29,4141.581633,72.681701
19/11/09,18:19:29,4247.44898,73.604786
19/11/09,18:29:29,4213.010204,73.305781
